X,Erf
-7.318,-1.0
-7.316,-1.0
-7.314,-1.0
-7.311999999999999,-1.0
-7.3100000000000005,-1.0
-7.308,-1.0
-7.306,-1.0
-7.304,-1.0
-7.302,-1.0
-7.3,-1.0
-7.298,-1.0
-7.295999999999999,-1.0
-7.2940000000000005,-1.0
-7.292,-1.0
-7.29,-1.0
-7.288,-1.0
-7.286,-1.0
-7.284,-1.0
-7.282,-1.0
-7.279999999999999,-1.0
-7.2780000000000005,-1.0
-7.276,-1.0
-7.274,-1.0
-7.272,-1.0
-7.27,-1.0
-7.268,-1.0
-7.266,-1.0
-7.263999999999999,-1.0
-7.2620000000000005,-1.0
-7.26,-1.0
-7.258,-1.0
-7.256,-1.0
-7.254,-1.0
-7.252,-1.0
-7.25,-1.0
-7.247999999999999,-1.0
-7.246,-1.0
-7.244,-1.0
-7.242,-1.0
-7.24,-1.0
-7.2379999999999995,-1.0
-7.236,-1.0
-7.234,-1.0
-7.231999999999999,-1.0
-7.23,-1.0
-7.228,-1.0
-7.226,-1.0
-7.224,-1.0
-7.2219999999999995,-1.0
-7.22,-1.0
-7.218,-1.0
-7.215999999999999,-1.0
-7.214,-1.0
-7.212,-1.0
-7.21,-1.0
-7.208,-1.0
-7.2059999999999995,-1.0
-7.204,-1.0
-7.202,-1.0
-7.199999999999999,-1.0
-7.198,-1.0
-7.196,-1.0
-7.194,-1.0
-7.192,-1.0
-7.1899999999999995,-1.0
-7.188,-1.0
-7.186,-1.0
-7.184,-1.0
-7.182,-1.0
-7.18,-1.0
-7.178,-1.0
-7.176,-1.0
-7.1739999999999995,-1.0
-7.172000000000001,-1.0
-7.17,-1.0
-7.168,-1.0
-7.166,-1.0
-7.164,-1.0
-7.162,-1.0
-7.16,-1.0
-7.1579999999999995,-1.0
-7.156000000000001,-1.0
-7.154,-1.0
-7.152,-1.0
-7.15,-1.0
-7.148,-1.0
-7.146,-1.0
-7.144,-1.0
-7.1419999999999995,-1.0
-7.140000000000001,-1.0
-7.138,-1.0
-7.136,-1.0
-7.134,-1.0
-7.132,-1.0
-7.13,-1.0
-7.128,-1.0
-7.1259999999999994,-1.0
-7.1240000000000006,-1.0
-7.122,-1.0
-7.12,-1.0
-7.118,-1.0
-7.116,-1.0
-7.114,-1.0
-7.112,-1.0
-7.109999999999999,-1.0
-7.1080000000000005,-1.0
-7.106,-1.0
-7.104,-1.0
-7.102,-1.0
-7.1,-1.0
-7.098,-1.0
-7.096,-1.0
-7.093999999999999,-1.0
-7.0920000000000005,-1.0
-7.09,-1.0
-7.088,-1.0
-7.086,-1.0
-7.084,-1.0
-7.082,-1.0
-7.08,-1.0
-7.077999999999999,-1.0
-7.0760000000000005,-1.0
-7.074,-1.0
-7.072,-1.0
-7.07,-1.0
-7.068,-1.0
-7.066,-1.0
-7.064,-1.0
-7.061999999999999,-1.0
-7.0600000000000005,-1.0
-7.058,-1.0
-7.056,-1.0
-7.054,-1.0
-7.052,-1.0
-7.05,-1.0
-7.048,-1.0
-7.045999999999999,-1.0
-7.0440000000000005,-1.0
-7.042,-1.0
-7.04,-1.0
-7.038,-1.0
-7.036,-1.0
-7.034,-1.0
-7.032,-1.0
-7.029999999999999,-1.0
-7.0280000000000005,-1.0
-7.026,-1.0
-7.024,-1.0
-7.022,-1.0
-7.02,-1.0
-7.018,-1.0
-7.016,-1.0
-7.013999999999999,-1.0
-7.0120000000000005,-1.0
-7.01,-1.0
-7.008,-1.0
-7.006,-1.0
-7.004,-1.0
-7.002,-1.0
-7.0,-1.0
-6.997999999999999,-1.0
-6.996,-1.0
-6.994,-1.0
-6.992,-1.0
-6.99,-1.0
-6.9879999999999995,-1.0
-6.986,-1.0
-6.984,-1.0
-6.981999999999999,-1.0
-6.98,-1.0
-6.978,-1.0
-6.976,-1.0
-6.974,-1.0
-6.9719999999999995,-1.0
-6.97,-1.0
-6.968,-1.0
-6.965999999999999,-1.0
-6.964,-1.0
-6.962,-1.0
-6.96,-1.0
-6.958,-1.0
-6.9559999999999995,-1.0
-6.954,-1.0
-6.952,-1.0
-6.949999999999999,-1.0
-6.948,-1.0
-6.946,-1.0
-6.944,-1.0
-6.942,-1.0
-6.9399999999999995,-1.0
-6.938,-1.0
-6.936,-1.0
-6.933999999999999,-1.0
-6.932,-1.0
-6.93,-1.0
-6.928,-1.0
-6.926,-1.0
-6.9239999999999995,-1.0
-6.922000000000001,-1.0
-6.92,-1.0
-6.918,-1.0
-6.916,-1.0
-6.914,-1.0
-6.912,-1.0
-6.91,-1.0
-6.9079999999999995,-1.0
-6.906000000000001,-1.0
-6.904,-1.0
-6.902,-1.0
-6.9,-1.0
-6.898,-1.0
-6.896,-1.0
-6.894,-1.0
-6.8919999999999995,-1.0
-6.890000000000001,-1.0
-6.888,-1.0
-6.886,-1.0
-6.884,-1.0
-6.882,-1.0
-6.88,-1.0
-6.878,-1.0
-6.8759999999999994,-1.0
-6.8740000000000006,-1.0
-6.872,-1.0
-6.87,-1.0
-6.868,-1.0
-6.866,-1.0
-6.864,-1.0
-6.862,-1.0
-6.859999999999999,-1.0
-6.8580000000000005,-1.0
-6.856,-1.0
-6.854,-1.0
-6.852,-1.0
-6.85,-1.0
-6.848,-1.0
-6.846,-1.0
-6.843999999999999,-1.0
-6.8420000000000005,-1.0
-6.84,-1.0
-6.838,-1.0
-6.836,-1.0
-6.834,-1.0
-6.832,-1.0
-6.83,-1.0
-6.827999999999999,-1.0
-6.8260000000000005,-1.0
-6.824,-1.0
-6.822,-1.0
-6.82,-1.0
-6.818,-1.0
-6.816,-1.0
-6.814,-1.0
-6.811999999999999,-1.0
-6.8100000000000005,-1.0
-6.808,-1.0
-6.806,-1.0
-6.804,-1.0
-6.802,-1.0
-6.8,-1.0
-6.798,-1.0
-6.795999999999999,-1.0
-6.7940000000000005,-1.0
-6.792,-1.0
-6.79,-1.0
-6.788,-1.0
-6.786,-1.0
-6.784,-1.0
-6.782,-1.0
-6.779999999999999,-1.0
-6.7780000000000005,-1.0
-6.776,-1.0
-6.774,-1.0
-6.772,-1.0
-6.77,-1.0
-6.768,-1.0
-6.766,-1.0
-6.763999999999999,-1.0
-6.7620000000000005,-1.0
-6.76,-1.0
-6.758,-1.0
-6.756,-1.0
-6.754,-1.0
-6.752,-1.0
-6.75,-1.0
-6.747999999999999,-1.0
-6.746,-1.0
-6.744,-1.0
-6.742,-1.0
-6.74,-1.0
-6.7379999999999995,-1.0
-6.736,-1.0
-6.734,-1.0
-6.731999999999999,-1.0
-6.73,-1.0
-6.728,-1.0
-6.726,-1.0
-6.724,-1.0
-6.7219999999999995,-1.0
-6.72,-1.0
-6.718,-1.0
-6.715999999999999,-1.0
-6.714,-1.0
-6.712,-1.0
-6.71,-1.0
-6.708,-1.0
-6.7059999999999995,-1.0
-6.704,-1.0
-6.702,-1.0
-6.699999999999999,-1.0
-6.698,-1.0
-6.696,-1.0
-6.694,-1.0
-6.692,-1.0
-6.6899999999999995,-1.0
-6.688,-1.0
-6.686,-1.0
-6.683999999999999,-1.0
-6.682,-1.0
-6.68,-1.0
-6.678,-1.0
-6.676,-1.0
-6.6739999999999995,-1.0
-6.672,-1.0
-6.67,-1.0
-6.668,-1.0
-6.666,-1.0
-6.664,-1.0
-6.662,-1.0
-6.66,-1.0
-6.6579999999999995,-1.0
-6.656000000000001,-1.0
-6.654,-1.0
-6.652,-1.0
-6.65,-1.0
-6.648,-1.0
-6.646,-1.0
-6.644,-1.0
-6.6419999999999995,-1.0
-6.640000000000001,-1.0
-6.638,-1.0
-6.636,-1.0
-6.634,-1.0
-6.632,-1.0
-6.63,-1.0
-6.628,-1.0
-6.6259999999999994,-1.0
-6.6240000000000006,-1.0
-6.622,-1.0
-6.62,-1.0
-6.618,-1.0
-6.616,-1.0
-6.614,-1.0
-6.612,-1.0
-6.609999999999999,-1.0
-6.6080000000000005,-1.0
-6.606,-1.0
-6.604,-1.0
-6.602,-1.0
-6.6,-1.0
-6.598,-1.0
-6.596,-1.0
-6.593999999999999,-1.0
-6.5920000000000005,-1.0
-6.59,-1.0
-6.588,-1.0
-6.586,-1.0
-6.584,-1.0
-6.582,-1.0
-6.58,-1.0
-6.577999999999999,-1.0
-6.5760000000000005,-1.0
-6.574,-1.0
-6.572,-1.0
-6.57,-1.0
-6.568,-1.0
-6.566,-1.0
-6.564,-1.0
-6.561999999999999,-1.0
-6.5600000000000005,-1.0
-6.558,-1.0
-6.556,-1.0
-6.554,-1.0
-6.552,-1.0
-6.55,-1.0
-6.548,-1.0
-6.545999999999999,-1.0
-6.5440000000000005,-1.0
-6.542,-1.0
-6.54,-1.0
-6.538,-1.0
-6.536,-1.0
-6.534,-1.0
-6.532,-1.0
-6.529999999999999,-1.0
-6.5280000000000005,-1.0
-6.526,-1.0
-6.524,-1.0
-6.522,-1.0
-6.52,-1.0
-6.518,-1.0
-6.516,-1.0
-6.513999999999999,-1.0
-6.5120000000000005,-1.0
-6.51,-1.0
-6.508,-1.0
-6.506,-1.0
-6.504,-1.0
-6.502,-1.0
-6.5,-1.0
-6.497999999999999,-1.0
-6.496,-1.0
-6.494,-1.0
-6.492,-1.0
-6.49,-1.0
-6.4879999999999995,-1.0
-6.486,-1.0
-6.484,-1.0
-6.481999999999999,-1.0
-6.48,-1.0
-6.478,-1.0
-6.476,-1.0
-6.474,-1.0
-6.4719999999999995,-1.0
-6.47,-1.0
-6.468,-1.0
-6.465999999999999,-1.0
-6.464,-1.0
-6.462,-1.0
-6.46,-1.0
-6.458,-1.0
-6.4559999999999995,-1.0
-6.454,-1.0
-6.452,-1.0
-6.449999999999999,-1.0
-6.448,-1.0
-6.446,-1.0
-6.444,-1.0
-6.442,-1.0
-6.4399999999999995,-1.0
-6.438,-1.0
-6.436,-1.0
-6.433999999999999,-1.0
-6.432,-1.0
-6.43,-1.0
-6.428,-1.0
-6.426,-1.0
-6.4239999999999995,-1.0
-6.422,-1.0
-6.42,-1.0
-6.417999999999999,-1.0
-6.416,-1.0
-6.414,-1.0
-6.412,-1.0
-6.41,-1.0
-6.4079999999999995,-1.0
-6.406000000000001,-1.0
-6.404,-1.0
-6.402,-1.0
-6.4,-1.0
-6.398,-1.0
-6.396,-1.0
-6.394,-1.0
-6.3919999999999995,-1.0
-6.390000000000001,-1.0
-6.388,-1.0
-6.386,-1.0
-6.384,-1.0
-6.382,-1.0
-6.38,-1.0
-6.378,-1.0
-6.3759999999999994,-1.0
-6.3740000000000006,-1.0
-6.372,-1.0
-6.37,-1.0
-6.368,-1.0
-6.366,-1.0
-6.364,-1.0
-6.362,-1.0
-6.359999999999999,-1.0
-6.3580000000000005,-1.0
-6.356,-1.0
-6.354,-1.0
-6.352,-1.0
-6.35,-1.0
-6.348,-1.0
-6.346,-1.0
-6.343999999999999,-1.0
-6.3420000000000005,-1.0
-6.34,-1.0
-6.338,-1.0
-6.336,-1.0
-6.334,-1.0
-6.332,-1.0
-6.33,-1.0
-6.327999999999999,-1.0
-6.3260000000000005,-1.0
-6.324,-1.0
-6.322,-1.0
-6.32,-1.0
-6.318,-1.0
-6.316,-1.0
-6.314,-1.0
-6.311999999999999,-1.0
-6.3100000000000005,-1.0
-6.308,-1.0
-6.306,-1.0
-6.304,-1.0
-6.302,-1.0
-6.3,-1.0
-6.298,-1.0
-6.295999999999999,-1.0
-6.2940000000000005,-1.0
-6.292,-1.0
-6.29,-1.0
-6.288,-1.0
-6.286,-1.0
-6.284,-1.0
-6.282,-1.0
-6.279999999999999,-1.0
-6.2780000000000005,-1.0
-6.276,-1.0
-6.274,-1.0
-6.272,-1.0
-6.27,-1.0
-6.268,-1.0
-6.266,-1.0
-6.263999999999999,-1.0
-6.2620000000000005,-1.0
-6.26,-1.0
-6.258,-1.0
-6.256,-1.0
-6.254,-1.0
-6.252,-1.0
-6.25,-1.0
-6.247999999999999,-1.0
-6.246,-1.0
-6.244,-1.0
-6.242,-1.0
-6.24,-1.0
-6.2379999999999995,-1.0
-6.236,-1.0
-6.234,-1.0
-6.231999999999999,-1.0
-6.23,-1.0
-6.228,-1.0
-6.226,-1.0
-6.224,-1.0
-6.2219999999999995,-1.0
-6.22,-1.0
-6.218,-1.0
-6.215999999999999,-1.0
-6.214,-1.0
-6.212,-1.0
-6.21,-1.0
-6.208,-1.0
-6.2059999999999995,-1.0
-6.204,-1.0
-6.202,-1.0
-6.199999999999999,-1.0
-6.198,-1.0
-6.196,-1.0
-6.194,-1.0
-6.192,-1.0
-6.1899999999999995,-1.0
-6.188,-1.0
-6.186,-1.0
-6.183999999999999,-1.0
-6.182,-1.0
-6.18,-1.0
-6.178,-1.0
-6.176,-1.0
-6.1739999999999995,-1.0
-6.172,-1.0
-6.17,-1.0
-6.167999999999999,-1.0
-6.166,-1.0
-6.164,-1.0
-6.162,-1.0
-6.16,-1.0
-6.1579999999999995,-1.0
-6.156000000000001,-1.0
-6.154,-1.0
-6.152,-1.0
-6.15,-1.0
-6.148,-1.0
-6.146,-1.0
-6.144,-1.0
-6.1419999999999995,-1.0
-6.140000000000001,-1.0
-6.138,-1.0
-6.136,-1.0
-6.134,-1.0
-6.132,-1.0
-6.13,-1.0
-6.128,-1.0
-6.1259999999999994,-1.0
-6.1240000000000006,-1.0
-6.122,-1.0
-6.12,-1.0
-6.118,-1.0
-6.116,-1.0
-6.114,-1.0
-6.112,-1.0
-6.109999999999999,-1.0
-6.1080000000000005,-1.0
-6.106,-1.0
-6.104,-1.0
-6.102,-1.0
-6.1,-1.0
-6.098,-1.0
-6.096,-1.0
-6.093999999999999,-1.0
-6.0920000000000005,-1.0
-6.09,-1.0
-6.088,-1.0
-6.086,-1.0
-6.084,-1.0
-6.082,-1.0
-6.08,-1.0
-6.077999999999999,-1.0
-6.0760000000000005,-1.0
-6.074,-1.0
-6.072,-1.0
-6.07,-1.0
-6.068,-1.0
-6.066,-1.0
-6.064,-1.0
-6.061999999999999,-1.0
-6.0600000000000005,-1.0
-6.058,-1.0
-6.056,-1.0
-6.054,-1.0
-6.052,-1.0
-6.05,-1.0
-6.048,-1.0
-6.045999999999999,-1.0
-6.0440000000000005,-1.0
-6.042,-1.0
-6.04,-1.0
-6.038,-1.0
-6.036,-1.0
-6.034,-1.0
-6.032,-1.0
-6.029999999999999,-1.0
-6.0280000000000005,-1.0
-6.026,-1.0
-6.024,-1.0
-6.022,-1.0
-6.02,-1.0
-6.018,-1.0
-6.016,-1.0
-6.013999999999999,-1.0
-6.0120000000000005,-1.0
-6.01,-1.0
-6.008,-1.0
-6.006,-1.0
-6.004,-1.0
-6.002,-1.0
-6.0,-1.0
-5.998,-1.0
-5.9959999999999996,-1.0
-5.994,-1.0
-5.992,-1.0
-5.99,-1.0
-5.9879999999999995,-1.0
-5.986,-1.0
-5.984,-1.0
-5.982,-1.0
-5.9799999999999995,-1.0
-5.978,-1.0
-5.976,-1.0
-5.974,-1.0
-5.9719999999999995,-1.0
-5.97,-1.0
-5.968,-1.0
-5.966,-1.0
-5.9639999999999995,-1.0
-5.962,-1.0
-5.96,-1.0
-5.958,-1.0
-5.9559999999999995,-1.0
-5.954,-1.0
-5.952,-1.0
-5.95,-1.0
-5.9479999999999995,-1.0
-5.946,-1.0
-5.944,-1.0
-5.942,-1.0
-5.9399999999999995,-1.0
-5.938,-1.0
-5.936,-1.0
-5.934,-1.0
-5.9319999999999995,-1.0
-5.93,-1.0
-5.928,-1.0
-5.926,-1.0
-5.9239999999999995,-1.0
-5.922,-1.0
-5.92,-0.9999999999999999
-5.918,-0.9999999999999999
-5.9159999999999995,-0.9999999999999999
-5.914,-0.9999999999999999
-5.912,-0.9999999999999999
-5.91,-0.9999999999999999
-5.9079999999999995,-0.9999999999999999
-5.906,-0.9999999999999999
-5.904,-0.9999999999999999
-5.902,-0.9999999999999999
-5.9,-0.9999999999999999
-5.898,-0.9999999999999999
-5.896,-0.9999999999999999
-5.894,-0.9999999999999999
-5.892,-0.9999999999999999
-5.89,-0.9999999999999999
-5.888,-0.9999999999999999
-5.886,-0.9999999999999999
-5.884,-0.9999999999999999
-5.882,-0.9999999999999999
-5.88,-0.9999999999999999
-5.878,-0.9999999999999999
-5.876,-0.9999999999999999
-5.874,-0.9999999999999999
-5.872,-0.9999999999999999
-5.87,-0.9999999999999999
-5.868,-0.9999999999999999
-5.866,-0.9999999999999999
-5.864,-0.9999999999999999
-5.862,-0.9999999999999999
-5.86,-0.9999999999999999
-5.858,-0.9999999999999999
-5.856,-0.9999999999999999
-5.854,-0.9999999999999999
-5.852,-0.9999999999999999
-5.85,-0.9999999999999999
-5.848,-0.9999999999999999
-5.846,-0.9999999999999999
-5.844,-0.9999999999999999
-5.842,-0.9999999999999999
-5.84,-0.9999999999999999
-5.838,-0.9999999999999999
-5.836,-0.9999999999999999
-5.834,-0.9999999999999999
-5.832,-0.9999999999999999
-5.83,-0.9999999999999999
-5.828,-0.9999999999999998
-5.826,-0.9999999999999998
-5.824,-0.9999999999999998
-5.822,-0.9999999999999998
-5.82,-0.9999999999999998
-5.818,-0.9999999999999998
-5.816,-0.9999999999999998
-5.814,-0.9999999999999998
-5.812,-0.9999999999999998
-5.81,-0.9999999999999998
-5.808,-0.9999999999999998
-5.806,-0.9999999999999998
-5.804,-0.9999999999999998
-5.802,-0.9999999999999998
-5.8,-0.9999999999999998
-5.798,-0.9999999999999998
-5.796,-0.9999999999999998
-5.794,-0.9999999999999998
-5.792,-0.9999999999999998
-5.79,-0.9999999999999998
-5.788,-0.9999999999999998
-5.786,-0.9999999999999997
-5.784,-0.9999999999999997
-5.782,-0.9999999999999997
-5.78,-0.9999999999999997
-5.778,-0.9999999999999997
-5.776,-0.9999999999999997
-5.774,-0.9999999999999997
-5.772,-0.9999999999999997
-5.77,-0.9999999999999997
-5.768,-0.9999999999999997
-5.766,-0.9999999999999997
-5.764,-0.9999999999999997
-5.762,-0.9999999999999997
-5.76,-0.9999999999999997
-5.758,-0.9999999999999997
-5.756,-0.9999999999999996
-5.754,-0.9999999999999996
-5.752,-0.9999999999999996
-5.75,-0.9999999999999996
-5.748,-0.9999999999999996
-5.7459999999999996,-0.9999999999999996
-5.744,-0.9999999999999996
-5.742,-0.9999999999999996
-5.74,-0.9999999999999996
-5.7379999999999995,-0.9999999999999996
-5.736,-0.9999999999999996
-5.734,-0.9999999999999994
-5.732,-0.9999999999999994
-5.7299999999999995,-0.9999999999999994
-5.728,-0.9999999999999994
-5.726,-0.9999999999999994
-5.724,-0.9999999999999994
-5.7219999999999995,-0.9999999999999994
-5.72,-0.9999999999999994
-5.718,-0.9999999999999993
-5.716,-0.9999999999999993
-5.7139999999999995,-0.9999999999999993
-5.712,-0.9999999999999993
-5.71,-0.9999999999999993
-5.708,-0.9999999999999993
-5.7059999999999995,-0.9999999999999993
-5.704,-0.9999999999999992
-5.702,-0.9999999999999992
-5.7,-0.9999999999999992
-5.6979999999999995,-0.9999999999999992
-5.696,-0.9999999999999992
-5.694,-0.9999999999999992
-5.692,-0.9999999999999992
-5.6899999999999995,-0.9999999999999991
-5.688,-0.9999999999999991
-5.686,-0.9999999999999991
-5.684,-0.9999999999999991
-5.6819999999999995,-0.9999999999999991
-5.68,-0.999999999999999
-5.678,-0.999999999999999
-5.676,-0.999999999999999
-5.6739999999999995,-0.999999999999999
-5.672,-0.999999999999999
-5.67,-0.9999999999999989
-5.668,-0.9999999999999989
-5.6659999999999995,-0.9999999999999989
-5.664,-0.9999999999999989
-5.662,-0.9999999999999988
-5.66,-0.9999999999999988
-5.6579999999999995,-0.9999999999999988
-5.656,-0.9999999999999988
-5.654,-0.9999999999999987
-5.652,-0.9999999999999987
-5.6499999999999995,-0.9999999999999987
-5.648,-0.9999999999999987
-5.646,-0.9999999999999986
-5.644,-0.9999999999999986
-5.642,-0.9999999999999986
-5.64,-0.9999999999999984
-5.638,-0.9999999999999984
-5.636,-0.9999999999999984
-5.634,-0.9999999999999983
-5.632,-0.9999999999999983
-5.63,-0.9999999999999983
-5.628,-0.9999999999999982
-5.626,-0.9999999999999982
-5.624,-0.9999999999999982
-5.622,-0.9999999999999981
-5.62,-0.9999999999999981
-5.618,-0.9999999999999981
-5.616,-0.999999999999998
-5.614,-0.999999999999998
-5.612,-0.9999999999999979
-5.61,-0.9999999999999979
-5.608,-0.9999999999999978
-5.606,-0.9999999999999978
-5.604,-0.9999999999999977
-5.602,-0.9999999999999977
-5.6,-0.9999999999999977
-5.598,-0.9999999999999976
-5.596,-0.9999999999999976
-5.594,-0.9999999999999974
-5.592,-0.9999999999999973
-5.59,-0.9999999999999973
-5.588,-0.9999999999999972
-5.586,-0.9999999999999972
-5.584,-0.9999999999999971
-5.582,-0.9999999999999971
-5.58,-0.999999999999997
-5.578,-0.9999999999999969
-5.576,-0.9999999999999969
-5.574,-0.9999999999999968
-5.572,-0.9999999999999968
-5.57,-0.9999999999999967
-5.568,-0.9999999999999966
-5.566,-0.9999999999999964
-5.564,-0.9999999999999964
-5.562,-0.9999999999999963
-5.56,-0.9999999999999962
-5.558,-0.9999999999999961
-5.556,-0.9999999999999961
-5.554,-0.999999999999996
-5.552,-0.9999999999999959
-5.55,-0.9999999999999958
-5.548,-0.9999999999999957
-5.546,-0.9999999999999956
-5.544,-0.9999999999999956
-5.542,-0.9999999999999954
-5.54,-0.9999999999999953
-5.538,-0.9999999999999952
-5.536,-0.9999999999999951
-5.534,-0.999999999999995
-5.532,-0.9999999999999949
-5.53,-0.9999999999999948
-5.528,-0.9999999999999947
-5.526,-0.9999999999999944
-5.524,-0.9999999999999943
-5.522,-0.9999999999999942
-5.52,-0.9999999999999941
-5.518,-0.999999999999994
-5.516,-0.9999999999999939
-5.514,-0.9999999999999937
-5.512,-0.9999999999999936
-5.51,-0.9999999999999934
-5.508,-0.9999999999999932
-5.506,-0.9999999999999931
-5.504,-0.999999999999993
-5.502,-0.9999999999999928
-5.5,-0.9999999999999927
-5.498,-0.9999999999999925
-5.4959999999999996,-0.9999999999999923
-5.494,-0.9999999999999921
-5.492,-0.999999999999992
-5.49,-0.9999999999999918
-5.4879999999999995,-0.9999999999999916
-5.486,-0.9999999999999915
-5.484,-0.9999999999999912
-5.482,-0.999999999999991
-5.4799999999999995,-0.9999999999999908
-5.478,-0.9999999999999906
-5.476,-0.9999999999999903
-5.474,-0.9999999999999901
-5.4719999999999995,-0.9999999999999899
-5.47,-0.9999999999999897
-5.468,-0.9999999999999895
-5.466,-0.9999999999999892
-5.4639999999999995,-0.999999999999989
-5.462,-0.9999999999999888
-5.46,-0.9999999999999886
-5.458,-0.9999999999999882
-5.4559999999999995,-0.999999999999988
-5.454,-0.9999999999999877
-5.452,-0.9999999999999875
-5.45,-0.9999999999999871
-5.4479999999999995,-0.9999999999999869
-5.446,-0.9999999999999866
-5.444,-0.9999999999999862
-5.442,-0.999999999999986
-5.4399999999999995,-0.9999999999999857
-5.438,-0.9999999999999853
-5.436,-0.999999999999985
-5.434,-0.9999999999999847
-5.4319999999999995,-0.9999999999999843
-5.43,-0.999999999999984
-5.428,-0.9999999999999837
-5.426,-0.9999999999999832
-5.4239999999999995,-0.9999999999999829
-5.422,-0.9999999999999825
-5.42,-0.9999999999999821
-5.418,-0.9999999999999817
-5.4159999999999995,-0.9999999999999813
-5.414,-0.9999999999999809
-5.412,-0.9999999999999805
-5.41,-0.99999999999998
-5.4079999999999995,-0.9999999999999796
-5.406,-0.9999999999999791
-5.404,-0.9999999999999787
-5.402,-0.9999999999999782
-5.3999999999999995,-0.9999999999999777
-5.398,-0.9999999999999772
-5.396,-0.9999999999999767
-5.394,-0.9999999999999762
-5.3919999999999995,-0.9999999999999757
-5.39,-0.9999999999999751
-5.388,-0.9999999999999746
-5.386,-0.999999999999974
-5.384,-0.9999999999999735
-5.382,-0.9999999999999729
-5.38,-0.9999999999999722
-5.378,-0.9999999999999717
-5.376,-0.999999999999971
-5.374,-0.9999999999999704
-5.372,-0.9999999999999697
-5.37,-0.999999999999969
-5.368,-0.9999999999999684
-5.366,-0.9999999999999677
-5.364,-0.9999999999999669
-5.362,-0.9999999999999662
-5.36,-0.9999999999999655
-5.358,-0.9999999999999647
-5.356,-0.9999999999999639
-5.354,-0.9999999999999631
-5.352,-0.9999999999999624
-5.35,-0.9999999999999615
-5.348,-0.9999999999999607
-5.346,-0.9999999999999598
-5.344,-0.9999999999999589
-5.342,-0.999999999999958
-5.34,-0.9999999999999571
-5.338,-0.9999999999999561
-5.336,-0.9999999999999551
-5.334,-0.9999999999999543
-5.332,-0.9999999999999533
-5.33,-0.9999999999999521
-5.328,-0.9999999999999512
-5.326,-0.99999999999995
-5.324,-0.9999999999999489
-5.322,-0.9999999999999478
-5.32,-0.9999999999999467
-5.318,-0.9999999999999456
-5.316,-0.9999999999999444
-5.314,-0.9999999999999432
-5.312,-0.9999999999999419
-5.31,-0.9999999999999406
-5.308,-0.9999999999999394
-5.306,-0.999999999999938
-5.304,-0.9999999999999366
-5.302,-0.9999999999999353
-5.3,-0.9999999999999338
-5.298,-0.9999999999999324
-5.296,-0.9999999999999309
-5.294,-0.9999999999999295
-5.292,-0.999999999999928
-5.29,-0.9999999999999264
-5.288,-0.9999999999999247
-5.286,-0.9999999999999231
-5.284,-0.9999999999999214
-5.282,-0.9999999999999197
-5.28,-0.999999999999918
-5.278,-0.9999999999999162
-5.276,-0.9999999999999144
-5.274,-0.9999999999999125
-5.272,-0.9999999999999106
-5.27,-0.9999999999999087
-5.268,-0.9999999999999067
-5.266,-0.9999999999999047
-5.264,-0.9999999999999026
-5.262,-0.9999999999999005
-5.26,-0.9999999999998984
-5.258,-0.9999999999998962
-5.256,-0.999999999999894
-5.254,-0.9999999999998916
-5.252,-0.9999999999998893
-5.25,-0.9999999999998869
-5.248,-0.9999999999998844
-5.2459999999999996,-0.999999999999882
-5.244,-0.9999999999998794
-5.242,-0.9999999999998768
-5.24,-0.9999999999998741
-5.2379999999999995,-0.9999999999998714
-5.236,-0.9999999999998687
-5.234,-0.9999999999998659
-5.232,-0.999999999999863
-5.2299999999999995,-0.99999999999986
-5.228,-0.999999999999857
-5.226,-0.9999999999998539
-5.224,-0.9999999999998508
-5.2219999999999995,-0.9999999999998476
-5.22,-0.9999999999998443
-5.218,-0.9999999999998409
-5.216,-0.9999999999998376
-5.2139999999999995,-0.999999999999834
-5.212,-0.9999999999998305
-5.21,-0.9999999999998269
-5.208,-0.9999999999998231
-5.2059999999999995,-0.9999999999998194
-5.204,-0.9999999999998155
-5.202,-0.9999999999998116
-5.2,-0.9999999999998075
-5.1979999999999995,-0.9999999999998034
-5.196,-0.9999999999997992
-5.194,-0.9999999999997949
-5.192,-0.9999999999997905
-5.1899999999999995,-0.9999999999997861
-5.188,-0.9999999999997815
-5.186,-0.9999999999997768
-5.184,-0.9999999999997721
-5.1819999999999995,-0.9999999999997672
-5.18,-0.9999999999997622
-5.178,-0.9999999999997572
-5.176,-0.999999999999752
-5.1739999999999995,-0.9999999999997466
-5.172,-0.9999999999997413
-5.17,-0.9999999999997358
-5.168,-0.9999999999997302
-5.1659999999999995,-0.9999999999997244
-5.164,-0.9999999999997186
-5.162,-0.9999999999997126
-5.16,-0.9999999999997065
-5.1579999999999995,-0.9999999999997002
-5.156,-0.9999999999996939
-5.154,-0.9999999999996874
-5.152,-0.9999999999996808
-5.1499999999999995,-0.999999999999674
-5.148,-0.999999999999667
-5.146,-0.99999999999966
-5.144,-0.9999999999996528
-5.1419999999999995,-0.9999999999996455
-5.14,-0.999999999999638
-5.138,-0.9999999999996303
-5.136,-0.9999999999996225
-5.134,-0.9999999999996145
-5.132,-0.9999999999996064
-5.13,-0.9999999999995981
-5.128,-0.9999999999995896
-5.126,-0.9999999999995809
-5.124,-0.9999999999995721
-5.122,-0.9999999999995631
-5.12,-0.9999999999995539
-5.118,-0.9999999999995445
-5.116,-0.9999999999995348
